receptor_id,pocket_id_a,pocket_id_b,centroid_dist_A,residue_jaccard,merge_decision,merge_reason
EGFR_160-185,EGFR_160-185_fpocket_P35,EGFR_160-185_fpocket_P52,62.21,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P35,EGFR_160-185_fpocket_P53,67.29,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P35,EGFR_160-185_fpocket_P54,31.37,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P35,EGFR_160-185_fpocket_P55,24.42,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P35,EGFR_160-185_fpocket_P56,42.80,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P35,EGFR_160-185_fpocket_P57,67.89,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P35,EGFR_160-185_fpocket_P58,32.79,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P35,EGFR_160-185_fpocket_P59,9.66,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P35,EGFR_160-185_fpocket_P60,17.76,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P35,EGFR_160-185_fpocket_P61,38.07,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P35,EGFR_160-185_fpocket_P62,30.39,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P35,EGFR_160-185_fpocket_P63,22.54,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P35,EGFR_160-185_fpocket_P64,83.13,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P35,EGFR_160-185_fpocket_P65,43.06,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P35,EGFR_160-185_fpocket_P66,27.85,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P35,EGFR_160-185_fpocket_P67,55.98,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P35,EGFR_160-185_fpocket_P68,36.53,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P35,EGFR_160-185_fpocket_P69,25.42,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P35,EGFR_160-185_fpocket_P70,16.43,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P35,EGFR_160-185_fpocket_P71,11.92,0.097,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P35,EGFR_160-185_fpocket_P72,31.75,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P37,32.23,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P38,34.54,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P39,33.05,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P40,18.36,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P41,22.48,0.042,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P42,36.15,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P43,37.83,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P44,56.72,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P45,11.18,0.500,merged,jaccard=0.500 >= 0.3
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P46,22.04,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P47,24.63,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P48,35.19,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P49,26.93,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P50,33.30,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P51,45.11,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P52,35.49,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P53,44.25,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P54,12.24,0.235,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P55,32.78,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P56,37.19,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P57,43.79,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P58,11.83,0.100,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P59,26.38,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P60,14.06,0.048,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P61,19.92,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P62,37.53,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P63,28.54,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P64,79.04,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P65,18.40,0.053,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P66,22.65,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P67,36.35,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P68,13.09,0.158,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P69,29.27,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P70,32.67,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P71,23.79,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P36,EGFR_160-185_fpocket_P72,29.35,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P38,31.28,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P39,53.34,0.100,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P40,38.05,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P41,24.59,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P42,55.02,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P43,32.72,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P44,41.86,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P45,24.85,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P46,38.24,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P47,18.87,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P48,11.05,0.091,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P49,17.12,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P50,52.13,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P51,17.59,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P52,16.34,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P53,40.53,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P54,35.59,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P55,48.78,0.167,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P56,35.45,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P57,12.26,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P58,32.18,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P59,54.86,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P60,45.85,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P61,37.19,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P62,59.33,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P63,44.17,0.625,merged,jaccard=0.625 >= 0.3
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P64,63.13,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P65,35.25,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P66,39.86,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P67,11.70,0.111,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P68,28.34,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P69,45.90,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P70,57.25,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P71,50.67,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P37,EGFR_160-185_fpocket_P72,37.39,0.077,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P39,30.95,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P40,36.25,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P41,39.63,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P42,42.98,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P43,9.60,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P44,23.81,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P45,36.54,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P46,25.03,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P47,32.02,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P48,41.08,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P49,41.94,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P50,36.08,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P51,27.78,0.286,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P52,46.34,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P53,56.31,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P54,42.05,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P55,24.31,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P56,6.38,0.143,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P57,39.15,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P58,33.92,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P59,41.06,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P60,42.77,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P61,47.51,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P62,54.33,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P63,20.99,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P64,46.24,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P65,48.41,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P66,26.28,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P67,22.86,0.267,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P68,38.82,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P69,35.48,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P70,45.31,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P71,40.90,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P38,EGFR_160-185_fpocket_P72,12.20,0.125,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P40,31.00,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P41,50.34,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P42,35.86,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P43,33.14,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P44,52.08,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P45,42.62,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P46,24.98,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P47,47.73,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P48,60.98,0.182,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P49,56.28,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P50,27.51,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P51,56.63,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P52,63.77,0.056,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P53,63.91,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P54,41.43,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P55,7.08,0.250,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P56,29.19,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P57,63.71,0.400,merged,jaccard=0.400 >= 0.3
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P58,32.74,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P59,16.31,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P60,30.61,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P61,49.05,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P62,46.02,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P63,11.40,0.077,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P64,71.09,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P65,48.51,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P66,18.66,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P67,49.64,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P68,43.67,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P69,33.30,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P70,31.20,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P71,27.22,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P39,EGFR_160-185_fpocket_P72,19.09,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P41,38.57,0.471,merged,jaccard=0.471 >= 0.3
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P42,49.85,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P43,34.90,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P44,59.09,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P45,26.06,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P46,33.53,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P47,38.72,0.081,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P48,43.80,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P49,38.19,0.056,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P50,44.58,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P51,47.57,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P52,43.66,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P53,34.55,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P54,30.12,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P55,30.72,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P56,35.86,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P57,47.08,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P58,7.64,0.158,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P59,26.42,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P60,25.08,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P61,37.48,0.059,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P62,53.30,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P63,30.49,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P64,82.14,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P65,22.06,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P66,14.29,0.057,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P67,39.78,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P68,30.21,0.048,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P69,43.59,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P70,44.69,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P71,35.70,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P40,EGFR_160-185_fpocket_P72,28.87,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P42,38.93,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P43,45.18,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P44,55.01,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P45,12.91,0.043,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P46,28.96,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P47,9.40,0.132,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P48,21.56,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P49,13.10,0.048,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P50,39.56,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P51,39.64,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P52,22.80,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P53,52.25,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P54,16.62,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P55,48.34,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P56,44.85,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P57,35.43,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P58,30.96,0.190,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P59,46.43,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P60,31.60,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P61,14.50,0.050,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P62,38.23,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P63,42.03,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P64,75.19,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P65,28.85,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P66,41.55,0.111,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P67,32.23,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P68,10.28,0.087,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P69,31.03,0.000,kept_separate,no_overlap
EGFR_160-185,EGFR_160-185_fpocket_P41,EGFR_160-185_fpocket_P70,40.95,0.000,kept_separate,no_overlap
