id,dG_separated,L_RMSD,L_RMSD_best,dSASA
12976,-7.556369811140939,86.28530312393158,28.999778718032957,571.3745575132938
12979,-6.035925549746935,82.6993061712367,26.124673430653203,448.5695765721665
13029,-6.249456741903941,86.20904234741039,28.336328350976807,563.3514418392728
13053,-7.758988311515623,75.79155379974588,35.346676596336714,310.01391446002026
13082,-7.270344849738649,91.55225867509084,26.666869468777268,752.8758765272204
13136,-4.988974797391165,76.0062041277782,27.46269097082084,278.5738092962181
13145,-6.8330386586412715,78.886162070776,45.09940546784694,866.7027286557109
13191,-6.402778620744812,83.26178306898495,31.01430359948377,462.67759263630273
13202,-7.141943729751347,91.8098554871594,30.841393617833937,399.4925004379412
13203,-7.169633070084274,93.7753959107591,29.815254107193216,555.3596955496743
13224,-5.713340864987458,84.91826165500312,30.21421243675612,360.3672839415686
13216,-9.599306361208164,88.30766732269831,28.94950100079937,837.9438060458413
13227,-7.758220442128277,81.09051030062007,32.99082113254182,502.08026218461015
13241,-6.319756491684984,82.86460628684824,30.15367210452174,404.24334871802097
13257,-6.684102913933657,81.74321507739896,30.857976786502746,626.0351979062729
13278,-7.176079733097595,87.9655310104026,20.308791186502937,455.2856966180675
13263,-6.34159510153404,91.89812037699485,10.704546020627616,678.7869910888927
13316,-7.313749532436304,85.61818804206884,32.993271953761,733.7872415262341
13343,-5.1016502585775925,76.88993310876603,28.001729094846766,464.16137848212173
13454,-4.666658769986043,81.95085098767194,27.021792561476577,381.9636855820092
13551,-10.151479148393719,81.88301510535045,29.085179061157334,621.431973452836
13554,-6.093722178023654,78.11169526370426,41.142773702519655,688.429640439443
13572,-6.32583532471881,81.41139291714676,30.06105793854674,416.591002427539
13628,-4.856331754797338,73.66456046130547,30.60850338492706,184.59266945611563
13644,-6.298336047550038,90.30650982005325,23.516899725481796,638.0731759073548
13635,-8.767311408277692,92.48413237954574,27.377820084255163,942.3992717746356
13692,-8.266184137646633,92.84990625850934,25.99223174814459,649.6508213789687
13699,-6.8772525558702,81.77732777879247,28.223204398323002,786.5118386005985
13721,-6.574104371103658,77.29068071047037,39.38282379918566,576.602198716943
13716,-6.634194946997468,84.53220918925666,18.135674081451963,841.1810272284026
13745,-5.43667580245301,77.26251985017646,35.01306802069726,322.01981718796014
13722,-7.537536463774359,89.81477897712642,29.285408580454934,908.9829962334609
13750,-9.59230523494125,89.24038999179993,22.93432007164637,813.7570255146852
13746,-6.213076331424418,90.9115584726894,15.27531463704709,1093.982381704424
13775,-5.774964678063043,75.42853920755738,37.21115940002807,262.5089998879158
13782,-7.383624032579064,90.47098400860071,17.22608762881216,687.1305957556933
13789,-5.979077248418889,86.88170926205429,18.482417556365313,385.87069431831594
13810,-6.142638423363678,92.54502216976296,27.48121419555569,703.4809100015462
13814,-8.33402518742514,84.84454008267697,23.299008990794395,635.4636061518862
13813,-9.53927337506957,82.69486875667707,31.96694116573367,808.4399924252583
13830,-5.294272641705902,87.02661917712948,21.971133269376885,281.4116215757341
13828,-9.04274248369984,77.17871435297448,35.6373560483791,564.6491600727912
13835,-6.140167745023064,89.7903413879525,29.24374766140043,356.0720131383727
13862,-8.99992554491564,82.482015901898,25.988982474218282,736.1451192895271
13896,-4.867845860403577,85.79751799184626,26.11197625925135,338.57057280213104
13890,-7.021310400581569,90.81589091592764,25.49136488081192,663.6030997746948
13884,-7.408654298426882,90.99145320451458,25.97235606224016,1252.7074952886549
13940,-8.584658724005749,79.06519037883828,31.2594970330133,434.86580979086784
13957,-6.974870575091245,91.49562759135586,24.103035238274792,803.6035221705853
14014,-6.892850586169061,78.67970949282608,45.531185011855484,695.2301180658573
14045,-6.560213365527943,77.59558531654112,34.03516245702641,355.20023281252986
14056,-5.853838581244418,81.752082196809,28.51456566421279,385.2205863215142
14082,-5.734452578519722,79.55569745798012,23.08472531418688,641.864814501595
14069,-5.57524674028673,91.09350135116155,23.475140401218496,1006.4035517107138
14115,-5.387139793234837,86.85944588355092,23.14053918438895,692.389296063009
14140,-7.133730927936995,87.53288049733581,18.99576863025672,451.47992473539534
14146,-5.604721603515827,86.67115703362998,30.388162882025945,459.51031649314257
14144,-6.013335351986825,86.88478007189028,25.744053433566158,592.7718442356484
14151,-8.091043168320539,94.36954114881247,29.176359176023784,898.6672548391148
14223,-9.304451758570849,83.52775080332292,32.26767980131134,625.2601553631036
14239,-5.321450283621289,90.01760304798303,27.783855708100162,578.7098428076133
14229,-10.075110771863365,84.64291766422392,31.001368823118256,946.100641939963
14247,-7.661671554416898,78.85482214741495,27.304338119414613,552.0174831163318
14276,-8.396032256015133,76.7691761525442,43.6703753595766,595.9493674007724
14304,-5.4895588244935425,92.2572185485535,23.40722131266669,532.5772146916912
14303,-7.250820245191335,87.78970088043255,30.24361867397928,454.6297243149789
14319,-9.0828735543123,92.48795623381423,27.04599341801469,659.0714803627033
14343,-7.757325496436806,77.12005146870342,40.90166556395971,513.5987991722233
14359,-5.799960781689151,74.12159146277651,38.30587343332358,244.88722491751332
14344,-5.8275250277802115,87.08530172435891,33.82583153533235,691.2009052538356
14377,-5.433422979127499,88.44352666245626,20.911069550967756,582.1883848480837
14391,-5.5892611900876545,89.51675812655654,27.16657654428964,556.0829367206438
14426,-8.473589752488351,78.27967863029235,32.04609665212123,652.6591174198194
14427,-5.732004679573038,85.4417346888334,28.962602806058435,551.3667545580183
14484,-7.381596560122034,82.1218398514611,32.54665129356784,736.3214518431108
14512,-6.076076074343746,81.46038638001379,32.45501272093295,538.0477436710669
14539,-8.721140014276443,91.69395628255168,31.382005798272928,879.7379102211937
14613,-6.5213603786173735,88.07591056009144,26.352539546020306,565.5353606967648
14645,-12.26320076267939,83.77171847481758,31.812295327826398,501.57265062496026
14665,-6.183435952535547,85.11168087736336,24.13581176259592,285.0843838553664
14675,-5.345610214619683,83.36117905921138,26.976878693586798,248.4706806385758
14666,-7.979187326426654,85.51325252534355,29.912500599185623,522.600594649517
14711,-6.188800989916672,88.27519689089526,29.820332102311365,574.1742207738708
14743,-5.605410058943562,80.53790990865609,25.3351452274993,739.3790980381892
14721,-6.654054601496682,78.07194188675975,41.75359358135243,1036.168815653245
14757,-5.702357684313483,92.62743511072992,24.608332287335855,667.0974195916033
14780,-9.11610147705187,80.15871674161687,38.93442215768056,647.5830250943759
14788,-5.5880943388297055,92.47060043955587,18.49671846950336,813.6240857248157
14819,-7.626581771760357,84.18428354209419,21.28401683110435,559.2119319755438
14820,-5.7493818289308365,92.06069614811003,29.38932774014907,833.6131322083963
14836,-7.153868160451111,85.41382246251123,29.12991055851439,592.0192737762262
14846,-8.138133125862169,83.6881526924591,29.749651939860513,499.14883820103614
14859,-5.998367976690588,89.40282043419363,24.86048447025345,406.0734001304164
14869,-6.428651286109471,77.88464691272875,37.36070100266627,350.35396544298885
14891,-8.344091511650731,91.07946895777057,30.504042223621028,505.4177816215195
14917,-5.974741103084398,79.3382495297228,32.893687029984164,317.20621462499753
14884,-6.400504722611913,92.14274154337826,24.909466421174265,1270.0198039901322
14950,-6.447538513661584,92.65703738328484,25.24695629620321,682.2583501298639
14964,-8.722962016690417,76.60066642558242,27.149991784977292,299.6305939170368
15016,-6.191460438305057,82.34533536828691,27.208526170830684,1010.155497639254
15042,-8.910295078819217,82.21926942532262,37.17669190310711,778.6935780386482
15056,-5.8333647967901925,83.18714846002695,20.80772093308003,443.1307893141207
15066,-9.899961096344668,82.4420484134645,29.128880965492428,960.4690921565727
15095,-12.114323367153702,82.2006081483759,27.91147004240009,708.6650420861978
15104,-8.169955880418001,90.89904900537533,22.72940917506275,834.6315201914067
15106,-8.083836800583867,83.13843430374516,27.419131753962986,867.0137540854352
15121,-7.0626222721452905,95.10888944103253,22.908812088043394,729.7872649184378
15140,-6.626984370287573,88.76157159356784,19.157201783587038,611.2274677094836
15149,-7.009816460085858,93.04308203146829,29.502136312074175,778.862013946994
15144,-6.071191828196788,83.90736815462787,19.49480283549687,613.8079021019723
15174,-7.483220726701347,79.8506796655633,27.511865844589003,369.7837541350984
15157,-5.8242596623281315,90.25111592413867,30.42278049335149,481.13318508206254
15171,-6.719882066878199,79.61136754107481,28.24777990151575,645.3497405686184
15203,-5.110315733438711,82.10507365380575,22.77725512042274,405.5201850566665
15225,-8.949779093240068,81.16709933165775,32.04397433342159,640.1669969903495
15237,-9.250080983268617,84.88902204908523,36.73789337070739,773.7655749609817
15262,-5.863667507137961,85.2934321479416,24.52656595349581,551.3342836769122
15290,-6.930525407128698,88.84361628602034,9.726838533131573,412.90170994063567
15293,-5.651148047444167,86.42913853751419,29.82510804982324,813.1644590840672
15311,-7.048589297489798,78.1969544410522,32.93074053897658,603.7457997115446
15325,-4.9923741194415925,82.08105525662981,28.94531308657403,351.9950093329219
15307,-7.929203079729632,92.13579860447587,22.659278100727416,986.2129313340558
15333,-5.486150323861693,83.15856670377217,19.770865237936224,518.892987840996
15361,-5.500005119792604,88.97805706459697,22.147053272852585,466.0382822886596
15382,-8.779769871778171,92.27050018753211,18.884609237153168,775.4277955125052
15387,-8.999987402114584,86.22439599623375,23.230839941265675,651.3826766891376
15398,-5.069692084598046,92.94671567740608,16.17916216099273,386.1520879358509
15434,-5.693242837186062,91.6689557647052,25.475944724215086,736.6752106899428
15433,-6.0171322428655,89.6148610760274,18.64198825178546,1024.285768590608
15470,-8.21955016673519,80.48335501000804,35.28061512999549,375.9643994094687
15500,-6.799055285205213,76.03806193472468,39.33015488555502,378.6244596009425
15536,-6.461368913988736,88.04600684956264,28.213145501825597,562.6653567888234
15533,-6.490709085947401,80.5319586465589,34.85030097884321,565.4850797002699
15561,-6.441664835119354,77.64188009058276,42.21208951512865,408.5966420225718
15581,-8.483644731413278,90.78880408139067,22.179914246515157,393.54524059114755
15575,-10.524355603120057,86.78390440506013,18.201078330665084,1234.529650661549
15613,-5.745397984846477,85.55634108743288,23.312840077739402,370.78419237637934
15653,-9.380260431089482,80.3908454090831,34.099603608310275,428.5698098884689
15648,-6.187947460713531,84.89079554792328,23.361845471545553,566.6293408289338
15655,-6.727867580830207,90.49133354922616,21.30846176699196,417.65218588380833
15672,-5.751875102209397,90.81319611059278,16.419698071119853,567.904493894479
15710,-7.503208322518731,79.17791048866415,39.38503338229044,472.47459890589977
15715,-8.792910300129734,82.30981769222531,35.79871506014258,837.1179162437976
15745,-5.2326782336294855,79.46636785674838,30.218531129346566,216.95146939605428
15739,-11.009006833647618,88.48935788313841,27.216015502411608,999.2921650098588
15776,-7.497854810517765,83.4627501586793,29.507166313005328,475.83238743318867
15803,-6.706320344600044,89.56139629414771,25.4172378482824,404.91314402878504
15809,-6.2319090361093,87.93545188827753,22.931550817199174,544.0707120223024
15831,-8.972627890872445,84.17980702129644,33.43933442909797,441.4958269270037
15824,-6.264044038928205,90.081555185885,23.17996911642585,658.3522418134846
15849,-5.309366018806941,89.47535676831323,23.687176007468445,756.8635892881391
15887,-4.911651549424278,91.5299311887686,25.955416478214143,733.5366820588177
15910,-8.314986126755684,92.10721477201594,25.110041521532175,848.4982696967664
15909,-5.583373024589946,90.40053515134407,24.55681347612337,833.687258280983
15921,-6.626231068789366,84.50323067299311,25.926341698349425,536.1805128670943
15957,-8.145719014995848,86.35786896841738,23.202182500381685,795.2730268657217
15964,-7.417504473184181,91.6743187942753,25.973760054310404,872.6967478124199
15993,-6.702103307223297,83.5927629596954,34.17414875060989,457.8958869350478
16014,-7.296309158214626,80.61183239061712,37.367620594366166,584.0973716847831
16025,-5.729507729830402,86.74391178364527,24.85829213948171,435.80020477325314
16057,-6.120364975547091,81.81770481215084,32.16118705700397,582.4752006218282
16075,-9.026969242757787,89.18027924681532,25.22322014372544,645.0359613971855
16079,-8.648044753826525,93.28177389896241,29.73737443266563,788.9577275003056
16108,-7.296976899372112,78.54915863342147,34.17314114055051,583.2090844227256
16123,-5.795067895976899,93.50727374167691,24.35987434305686,539.2168738023172
16143,-6.57796346089026,84.5865290972329,28.50415874139768,389.97786517026015
16169,-5.745739032061465,75.12483705652414,41.17078084390748,386.567964990016
16184,-6.67626712744368,85.74377286021851,24.68920023222616,450.66781139891424
16193,-5.537962300287745,83.57248798844849,26.685306216553478,312.48407507185834
16280,-4.963155914329491,81.95029758966315,29.107998706012538,415.70619806696686
16288,-5.872780202747435,86.89593401908742,22.285593367330293,601.7517804336883
16286,-6.9209188944196285,85.23682600875905,24.075342022202374,520.3627800247233
16311,-6.856619012924057,91.33798143670347,16.934453529413798,740.7221560471647
16397,-5.937305964599545,86.0091365005433,22.17091510003626,309.5050540203276
16420,-8.247192666151022,89.82173391029934,28.352131928061247,441.6965475480019
16462,-7.201806767648577,87.98581882656718,29.0261991332361,796.1030278877812
16465,-10.182191057206637,84.8769125812835,26.635808410351487,927.1025235924944
16486,-6.332470038379597,83.49951601397525,30.846139223230715,400.11249568738185
16497,-6.511208351117602,82.12459006478923,34.57777226222205,368.61028783028416
16521,-7.20678704350712,89.69239020675742,27.444168550162324,588.7999014941485
16571,-8.090293779023341,77.79026475570267,42.9725938882304,339.55484541602897
16615,-5.5798064695663925,89.47179251829336,27.519377920318604,552.4648769382786
16638,-8.94593011109282,75.85774745395939,46.411246712271904,900.4233042912258
16670,-7.962862034554746,91.26891436361035,26.051217401938256,983.1067417147153
16692,-4.9699440733443225,74.69307155828936,35.449990051313826,263.99811480571736
16759,-6.680177783644922,84.58153217938819,27.787771476200778,445.53035329697025
16773,-11.332999694284808,91.08135776468637,23.850204222126656,788.835841462365
16799,-6.691699122607133,80.56649094569477,30.236744468017392,308.3252657451117
16785,-6.778017742363318,95.51701491863027,32.49222229558256,1241.431574581108
16832,-6.085633866277021,80.50493674017343,38.23689483794109,531.114791675917
16842,-5.2949254301206565,87.88988017933868,25.60210516937051,724.968907302891
16863,-9.077553668402743,84.41269278560947,26.890362946770008,551.894115487782
16870,-7.634095720354253,91.26269559652116,26.516946844804174,940.6567505634825
16905,-9.20040590540475,91.13738427101313,25.954627381856763,874.622373454655
16914,-7.044947361955565,82.18844252857168,34.36507480203304,537.6119233213155
16915,-5.455959090987108,89.64018603746835,25.42313875438328,596.3342086223279
16946,-4.85426557886376,85.76813396301283,15.499441713002089,531.3550110371427
16950,-6.26045785024553,87.13872460836177,27.588560306577573,406.33663456671167
16965,-6.130666170392487,90.14507437578523,18.1946862824451,335.8696563921224
16984,-6.179080542395695,76.95198801904885,31.59598861050031,374.62632916364396
16991,-5.880418493100933,89.37087563530504,12.003634967235973,456.2383748939949
17012,-9.390701084741977,89.18702980055848,23.77960550495773,668.3346175636813
17024,-5.425649586492,81.74685805137001,20.285176687210743,371.66043298808836
17031,-10.052525781176428,92.1960528221341,13.781233592626078,692.5603926288367
17050,-8.06248660015126,86.06353739998198,33.94622951554638,556.90789568042
17092,-6.933474901823047,85.86136682499303,24.590328312381914,608.0769079420483
17118,-6.7658126579735836,82.11158013365934,31.52519162536113,620.5739308074612
17165,-6.671629279436729,86.84978801130222,27.329302675727515,527.2755327426635
17210,-6.1465890668209795,89.18029527665153,21.69287766006347,400.1312056169632
17245,-6.444845905663442,86.86619465928338,25.08927102392135,433.38022431666457
17275,-7.294746575565114,80.57589137840372,34.989327648504215,344.87290243195025
17350,-5.213062938131316,80.45165398932453,33.83534166185135,446.90636312222387
17382,-6.4840696454771205,75.77883370740835,45.80028390225286,542.263256805956
17390,-7.347253790143441,89.00866083123769,26.41669080479664,790.9953644954238
17422,-6.7772303205556454,87.13745888600697,22.32855110386096,568.1742054415535
17418,-8.691899382013162,93.0687304767872,17.981523494012844,914.4471179152267
17444,-7.046690062385551,82.92247044690383,31.790875240850536,423.25445231512435
17435,-13.046178817452983,92.54067030303571,8.484926087768283,1201.5780438234056
17505,-6.781923121275213,85.96876692687567,24.129855885659047,484.26952623385847
17562,-6.189664967779663,85.97074437606256,29.316262845587236,460.3848117755997
17609,-7.048334761389924,92.8494528261059,8.913568187460609,1189.035875108008
17626,-9.161070118090265,79.93015553929833,43.47631534876147,738.3092267207545
17639,-6.138420639293145,87.40746237611008,13.50569397964455,469.2919328372462
17700,-6.1452314986713645,90.67647823496017,26.00921875475214,641.1814676788164
17711,-5.992183442478563,83.74614813412305,29.46820859331056,508.0198813677894
17745,-6.0355846846732675,85.37348357742171,30.300133210938817,526.4519390182132
17762,-6.65294105700832,86.40486080470866,26.726869036268063,544.6926697975243
17776,-7.956186220945256,78.16583769731493,33.06645324328598,769.6356993147234
17783,-7.139711501304646,90.80476245448087,28.75209026646991,437.96830706921276
17787,-7.393042583432816,90.58508229469183,23.325132388797858,769.1664539705417
17788,-7.396606199091821,83.4069707824454,26.255741134017196,752.944735583976
17847,-5.268854957170788,75.355312375014,33.798404222044496,406.65520757582345
17844,-6.9938995763554885,82.08994698099504,33.36120380681894,496.7165008133435
17855,-5.95787440389131,87.86436080991595,29.01878163003748,735.7903985723518
17884,-6.041774816557336,85.09678216761034,28.50239704830856,419.07811212566867
17898,-7.903023253044012,90.66370712297973,22.853213218954053,783.9247874709902
17918,-6.8943992063068436,88.71987487707264,20.25153965487193,485.1035143636316
17942,-6.9412870869578,89.51601040795953,24.99675110235552,440.6352011943356
17968,-5.639874303022225,74.5888974629052,41.5113718405519,399.8368422638312
18008,-7.211389505310763,86.05714368029402,31.545217292412737,734.0731497287675
18063,-8.507108880965461,93.08402777429764,27.579275694304144,696.8285914360793
18072,-5.207428610253828,81.40016414423582,29.956717463773266,331.209518691033
18092,-9.612738120469658,81.86026285466058,28.596482366208754,562.8504315027047
18145,-7.00624071600987,74.14654036852731,37.6944044503576,375.7897113438912
18148,-8.67756279805053,83.32727788354005,31.764528068701793,556.5717375094669
18138,-7.266880413533727,87.98297216755648,27.29417550973211,716.6226419786085
18198,-7.464375477438807,85.63867417534505,26.19425647655121,404.3298782638253
18202,-5.790798169100071,89.5482845232628,28.801631131373473,597.282193901822
18315,-6.531716069057438,90.2122343988415,25.294671510174737,772.3873776563987
18340,-6.183754599763233,91.7280199898459,20.48293779250826,244.36043800714805
18336,-11.458968537997407,99.33830868184918,27.49024727289304,1158.760191564985
18418,-5.460959892443952,82.78844704593598,28.157407231197325,423.71158895280655
18425,-5.798483259861314,91.2807051353721,10.432308778641836,600.6714371407414
18429,-6.917595938012255,91.05952514271767,6.153820429149097,804.1999826246899
18464,-6.043316591335042,92.14324429776211,26.21460212267706,720.5794042341251
18511,-10.126481053257521,88.34514940949794,29.583057941648594,615.320528544053
18510,-6.509230252560883,88.93855846185009,25.375540469240576,733.7271246297765
18535,-9.038383029797387,90.00708411654703,24.105245219087582,651.5548514805919
18588,-6.032254694069707,90.14800520953695,26.158161485784316,475.5687729029677
18594,-5.629811132236682,84.87196877369077,26.906516383995097,350.35440759306596
18612,-6.846450206972349,80.22351627657488,38.91858178105129,518.044517356941
18603,-7.183608189210645,86.78218122462349,21.604862934699916,524.4527302947147
18639,-7.583901715620868,82.28636816272457,27.3242176256768,487.1065240263903
18700,-7.325600706541536,94.31274094656108,31.484588450059615,773.4908834077743
18763,-7.515464542034351,75.95156954534302,41.77688054985052,687.80945126453
18776,-6.087642279789179,91.51677944303881,27.09701347458831,613.5370735441758
18806,-8.064792444925388,81.73379265541502,31.45007078861319,902.7930115083379
18833,-7.676716417519401,88.93545347727385,25.918576813446716,711.2812751208994
18863,-5.945527681134081,81.85072696307726,29.199408623439897,412.28317301074765
18905,-8.677385735373264,92.82836077507052,24.38284820664474,600.5235806035316
18978,-7.435262509409313,89.58603836828118,21.542856760616253,516.3243441172319
19014,-8.207695485277327,75.28318151564737,41.295186017876276,582.8369181700491
19151,-6.459392930961258,87.44968798139006,20.607880544964743,356.2475001768965
19124,-7.944250131985427,88.10237618766787,28.55847989550015,1010.7154535624262
19145,-6.14514169442964,92.19341229940603,25.104030452705707,808.7644530117136
19162,-6.399942902172825,75.21212546635111,40.28555916023574,450.6848458124134
19179,-6.723430714398546,84.68949701638557,30.540357651855974,522.0175848661809
19228,-5.422289171614011,77.35002452728517,37.661022758390466,672.4668435866654
19254,-8.398437336037205,91.73675151020133,20.96267662634847,736.2948840533862
19313,-6.810971784560479,93.39707475413941,31.450717125755997,650.3709287143037
19351,-6.11156568289789,84.4323616305086,28.80912391870625,810.8475694086295
19378,-6.758566763878207,80.73678757096496,33.35689864042542,574.9970775815253
19422,-6.234626677768574,80.94849949503613,30.37470200359295,433.47520125604865
19443,-13.165269440300108,91.00661507168118,24.94349724337926,771.7699654942511
19471,-6.941587894604254,79.89692194068051,31.06693592482955,277.7362762088088
19450,-5.9348364245556695,85.27027649292945,27.7224872265989,601.8435459672485
19474,-6.725169166001706,87.84395554022397,26.28332212739533,506.4928035995023
19508,-8.658521995800129,93.30460403068682,10.673523632114712,956.2529507031527
19537,-8.470204586840737,93.80617334726948,27.20201634596358,989.8683334053949
19543,-9.081775183802165,86.89713196321111,24.761878365986433,962.1845723998482
19574,-4.907830678205755,83.74843141250079,19.204158886862224,481.71637327683345
19621,-8.190394239539273,90.85187403145065,28.03454347986602,1058.984806832866
19626,-6.385127789324997,83.74559093533499,31.57635356230064,509.44503190776015
19628,-6.777448235826341,93.94064185168234,23.879622594747737,812.5554788014613
19689,-6.754811438535853,83.41334235330244,31.78213935836271,682.4357996941687
19684,-9.833010019955054,90.00788280767748,21.618313756665643,660.3536690443885
19760,-6.275203560628597,89.87527880924094,23.42869814420102,487.85474279821074
19777,-6.728722579833629,80.35129205445199,40.47163648220919,680.6808051966278
19824,-6.700348777878844,94.59747947003285,21.267526863013302,417.83008535520923
19846,-8.152152794944868,89.80588373676729,11.79050791772485,489.9126643977467
19908,-9.190595201389897,85.48420529302886,33.66057239049452,693.7475888571
19924,-5.415115815893387,82.69980410624757,17.225250505402055,362.4491204303662
19927,-9.612306220522441,88.2359642777978,16.229193788374083,683.3397018352671
19919,-8.581266908047382,82.57575994131915,30.74989896646844,1122.2447465065727
19997,-7.172957182433947,90.60488723423923,22.878342497577,765.2522312066603
20086,-7.137625341594685,83.21482547203958,29.72214264874776,378.2726477658538
20100,-5.233814239919411,90.5472420467352,13.372502449863964,662.1357122668257
20096,-7.2848642191625,89.40926200442584,26.872792755081957,568.3561230487437
20111,-7.072278714780623,82.55062466085906,30.170553986638065,438.42089809382105
20162,-7.376838786324697,84.07254262837829,23.5400314783623,505.8400349452187
20173,-7.7598924015410375,91.26308299048331,12.84819841423385,733.4743156268801
20172,-9.940559891421344,85.58654370444756,33.031490616344186,791.6372500521942
20199,-5.528678830671652,90.62363930955327,25.436207923846716,529.0227004081364
20192,-10.514845983343093,78.84125652995081,39.95201317468568,712.1866510955881
20193,-6.425834549668707,89.04488769256656,23.372789364769094,596.414454982825
20196,-6.549785087903274,89.90426606210336,28.321165639345324,527.6765085635261
20228,-9.60997843303312,94.56527556763685,28.508969174627055,1019.2173479568546
20249,-5.79011359379092,86.53650304299711,30.558984775743546,409.7817050706383
20295,-9.295903949004696,77.42103305155239,36.65513804277281,831.941308467477
20301,-9.88571950276264,88.9386435501849,22.04905496099169,779.3237737679395
20339,-5.125754494086323,90.32842581192602,25.782946522566693,417.22923442840823
20317,-7.425193398471947,87.55191753486676,26.779637257308938,1157.1911095393668
20357,-7.72775385092109,80.26524757287201,29.6659225118651,969.7172893391536
20395,-6.156493793349,89.96275445606304,22.559861023049617,521.1268463861518
20439,-6.266701859925888,80.02789736333996,44.76386909550008,510.09421681931315
20513,-8.14685777889872,91.97522341957904,25.275435435714517,1553.6755854321189
20549,-5.928772995820509,83.888560454396,23.877096269954002,360.5615972649572
20568,-7.11701227150661,80.97320808930567,29.925841183182996,484.20049652268744
20565,-7.240734255676216,87.70514381231597,29.555109828387803,636.7560340985165
20581,-6.4294688576019325,84.26053940708427,28.635512225234365,521.4749270951509
20595,-6.013278546249694,90.73302260625238,28.692213489339174,606.6963369896825
20628,-6.493428996749117,87.10562617677795,21.902552736635723,556.8542481377231
20624,-5.250182769627827,77.99935134030942,40.426839143300235,410.56569921361523
20636,-5.676142854557838,86.6999170638733,28.729189769359355,420.1260776217362
20651,-6.720084148083515,83.83763459942465,30.53526240793946,655.9938831150201
20656,-10.513577959455688,91.41802740975244,28.201525798456586,956.9052694503398
20660,-9.195170772647998,89.84496340661671,17.733963421458153,998.6251156837843
20675,-8.553166285113548,79.84775771442087,36.30341660041008,931.2627524536992
20692,-6.934237758649942,97.6481009651456,32.09912345948781,1006.3254773155076
20698,-6.34389196531356,91.03421568101015,23.629583056318854,391.5904795859329
20711,-10.523116088204915,80.60935772839336,30.92069469706721,625.0499323939559
20712,-7.214727739020873,88.70845612579863,24.78014419811373,753.2831665614658
20736,-6.7543878242681785,87.58324241644563,28.22994461849329,356.5959764938591
20742,-6.610327500789936,84.20361927866726,22.663193528697168,417.16461846099014
20748,-6.7933551002438435,76.99349073333183,34.73043721621684,586.1120323899261
20764,-6.608227188911769,78.33953077728937,34.0020696671335,421.44723756636347
20774,-7.926375703929807,85.25776948354027,29.98571658882331,642.7156431193952
20782,-10.580020649482776,78.97754539805345,34.414715517724076,534.8493230970323
20831,-5.376086851156288,83.42397834113537,27.933936825318842,294.6177445666665
20824,-7.3584484927514495,92.09121635077196,23.64309455227283,935.3207593198695
20842,-6.7158997376936895,87.150098643271,20.584452935592942,586.9063278539992
20850,-8.086959881641178,90.03717833741752,18.151706760832756,534.4330659489408
20871,-6.903507880240795,91.46527185074251,23.75331707000071,943.1738644107086
20915,-5.290734532766237,84.11858745027956,25.879014349434662,403.0632036199356
20991,-5.2396891148023315,81.67810919852991,25.88298150064162,738.5899377206265
21029,-4.896457521153025,83.05566971718315,28.2174706435704,306.61623158453995
21012,-7.295203230165498,78.5570358971762,24.533605665187697,623.0399336571702
21004,-10.117161258491251,95.48920329203008,30.618578401725024,1234.575471372178
21041,-8.175117987553676,94.09619250382993,9.320635059923756,660.6731341106735
21055,-6.4823390143665165,89.13373560026477,29.280143456174734,647.5820321959569
21070,-7.691018136630646,84.9214393305526,32.84890737923785,786.3827152640264
21132,-5.0134300847917075,82.787317643517,22.636207731678272,186.60797399382736
21128,-10.163264832381174,83.21024543448968,30.603103877487122,1010.7495068753873
21144,-6.928237043340687,76.92621470780651,38.662796836009726,527.3267213103696
21170,-6.887292154680381,83.60038237027015,29.63173612894384,435.66254871589365
21164,-5.349421368153344,84.49472297526926,29.929476126690524,431.5662842325196
21195,-5.688630307619405,80.62930507901379,32.126276513775274,380.16629897619197
21201,-10.090967647267007,79.79535332716735,26.273881247958663,453.776397937094
21212,-5.265455146773547,80.06497278437453,33.81940143553608,455.75685018889817
21249,-9.092535579022297,84.55520084123374,27.60069375622457,602.3026373736933
21244,-6.619367332063121,91.31390764463876,25.93109989414988,1080.701100957391
21274,-6.7456517566211005,92.21229817318904,28.624599193383496,655.7860648217304
21293,-8.498996489585352,90.80271062191441,28.046674185345918,871.4807575300084
21330,-7.875882866229404,91.31437754058683,25.888777871425482,797.8055926945924
21351,-7.982659666533436,90.17555118345881,26.867598919592012,639.8976500231631
21366,-13.576370868177037,91.35845190739606,25.292343198570123,1063.3444608929135
21419,-9.38962262458881,93.74776877681502,22.301118425028196,657.86486055912
21431,-6.186062839734404,87.266303685861,26.369634444964134,341.6130152401697
21456,-7.258998155028166,79.50112716847478,39.08030571971676,743.4842830932957
21448,-7.291771976244036,85.84859990470589,13.361634584116926,613.2726367699518
21462,-5.201652566364373,82.2592708074103,19.203018767159115,335.1972935081031
21512,-7.230013754148331,89.69642577082399,25.82168179132402,611.3919630522294
21525,-5.844518004655129,80.68705757400396,27.350395019661907,652.7222673106661
21544,-6.736991236090034,87.28983488930847,29.18904566096104,327.60901304243345
21575,-7.073115978862916,79.4118712764402,28.176925832751984,703.5011480638505
21569,-6.121107039168237,88.28410974129073,15.465454789452062,697.0918724144876
21588,-5.585186485197937,89.60093423672267,25.60914576920223,392.9765580217156
